State,District,Block/Tehsil,Village,Non Availability of Adequate Power/Fuel - No.,Non Availability of Adequate Power/Fuel - PL,Mechanical Break Down - No.,Mechanical Break Down - PL,Less discharge of Water - No.,Less discharge of Water - PL,Non - Availability of Finance - No.,Non - Availability of Finance - PL,Lack of Maintenance- No.,Lack of Maintenance- PL,Others - No.,Others - PL
ODISHA,Ganjam,JAGANNATHPRASAD,BUDURUNGU,0,0,0,0,0,0,0,0,2,4.48,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,CHADHIAPALLI,0,0,0,0,0,0,0,0,2,4.48,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,CHHAMUNDA,0,0,0,0,1,2.6,0,0,0,0,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,GAYAGANDA,0,0,1,0.7,0,0,0,0,0,0,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,HARIPUR,0,0,0,0,0,0,0,0,4,8.86,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,JHADABHUMI,0,0,0,0,0,0,0,0,10,17.8,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,KUMPAGUDA,0,0,0,0,0,0,0,0,1,2.32,1,2.24
ODISHA,Ganjam,JAGANNATHPRASAD,KUSAPALLI,0,0,0,0,1,0.5,0,0,1,0.6,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,NUAPALI,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,RANIBHUMI,0,0,1,0.4,0,0,0,0,0,0,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,RAUTI,0,0,1,1.42,0,0,0,0,1,1.24,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,SISUNDA,0,0,4,1.02,1,0,0,0,2,0.64,0,0
ODISHA,Ganjam,JAGANNATHPRASAD,TENTULIA,0,0,0,0,1,0.4,0,0,0,0,0,0
ODISHA,Ganjam,KABISURYANAGAR,AMBAPUA,0,0,0,0,3,2.02,0,0,4,0,0,0
ODISHA,Ganjam,KABISURYANAGAR,DEGAON,0,0,0,0,2,1.5,0,0,3,1.87,0,0
ODISHA,Ganjam,KABISURYANAGAR,KHAJAPALLI,0,0,0,0,1,1.34,0,0,3,4.25,0,0
ODISHA,Ganjam,KABISURYANAGAR,MAGURAPUNJI,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KABISURYANAGAR,PAIKAJAMUNA,0,0,0,0,4,5.16,0,0,5,5.49,0,0
ODISHA,Ganjam,KABISURYANAGAR,SARADAJAMUNAGOBINDAPUR,0,0,0,0,4,4.44,0,0,7,8.73,0,0
ODISHA,Ganjam,KABISURYANAGAR,SHANPANKALBADI,0,0,0,0,6,0,0,0,5,0,0,0
ODISHA,Ganjam,KHALLIKOTE,ACHULAPHASIPADA,1,0.19,0,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KHALLIKOTE,HARIDAMUL,0,0,0,0,0,0,1,0,0,0,0,0
ODISHA,Ganjam,KHALLIKOTE,SUBALAYA,0,0,1,0.2,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,BADJHOLA,0,0,0,0,0,0,1,0.08,0,0,0,0
ODISHA,Ganjam,KODALA,BADKHAIRAKHAMA,0,0,1,51.5,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,BANIABADI,1,1.3,0,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,BIRIBATIA,0,0,1,0.24,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,CHHACHINA,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,DIGAPADAJAGANNATHPUR,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,GORADA,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,GUNJABALA,0,0,1,0.4,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,HARIPUR,0,0,1,1.3,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,JAGATI,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,MAKARMA,2,0.56,1,0.41,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,MARDAMEKHA,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KODALA,USTALI,0,0,0,0,0,0,0,0,1,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,AMBAGAD,0,0,0,0,0,0,2,0.6,0,0,14,6.45
ODISHA,Ganjam,KUKUDAHANDI,ANANTEI,0,0,0,0,10,4.62,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,ANKUSHAPUR,0,0,0,0,0,0,0,0,21,6.88,0,0
ODISHA,Ganjam,KUKUDAHANDI,ARJUNPUR,0,0,0,0,2,0.56,0,0,0,0,1,0.56
ODISHA,Ganjam,KUKUDAHANDI,BAGHAJHARI,0,0,0,0,0,0,0,0,14,5.44,0,0
ODISHA,Ganjam,KUKUDAHANDI,BAGHALATI,0,0,0,0,1,0.24,0,0,0,0,11,3.62
ODISHA,Ganjam,KUKUDAHANDI,BAIGANBADI,0,0,0,0,4,1.2,17,4.48,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,BALIJIPALI,0,0,0,0,7,3.8,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,BALIPADA,0,0,0,0,1,0.4,8,3.55,0,0,2,0.7
ODISHA,Ganjam,KUKUDAHANDI,BANDHAGUDA,0,0,0,0,0,0,0,0,0,0,1,0.4
ODISHA,Ganjam,KUKUDAHANDI,BANKIAPALLI,0,0,0,0,0,0,0,0,3,1.8,0,0
ODISHA,Ganjam,KUKUDAHANDI,BANTHAPALI,0,0,0,0,4,1.28,0,0,10,3.12,0,0
ODISHA,Ganjam,KUKUDAHANDI,BAULJHOLI,0,0,0,0,11,3.3,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,BENDALIA,0,0,0,0,11,3.7,1,0.36,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,BHAGABANPUR,0,0,0,0,1,0.52,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,BHUDUKA,0,0,0,0,2,0.8,0,0,0,0,2,0.64
ODISHA,Ganjam,KUKUDAHANDI,BODALUNDI,0,0,0,0,1,0.6,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,BORIGAON,0,0,0,0,14,5.04,0,0,20,7.98,0,0
ODISHA,Ganjam,KUKUDAHANDI,CHAKUNDAJHOLA,0,0,0,0,1,0.4,0,0,22,6.7,0,0
ODISHA,Ganjam,KUKUDAHANDI,CHANDIPADAR,0,0,0,0,0,0,0,0,34,13.18,0,0
ODISHA,Ganjam,KUKUDAHANDI,DAKHINPUR,0,0,0,0,7,3.48,0,0,31,13.38,0,0
ODISHA,Ganjam,KUKUDAHANDI,DENGAPADAR,0,0,0,0,9,3.38,0,0,8,2.78,7,2.63
ODISHA,Ganjam,KUKUDAHANDI,GUNTHABANDHA,0,0,0,0,3,1.08,0,0,1,0,1,0.44
ODISHA,Ganjam,KUKUDAHANDI,GURUNTHI,0,0,0,0,28,11.2,10,4.18,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,HUGULAPETA,1,0.6,0,0,0,0,1,0.6,18,6.66,0,0
ODISHA,Ganjam,KUKUDAHANDI,JAGADALPUR,0,0,0,0,1,0.3,0,0,2,0.8,0,0
ODISHA,Ganjam,KUKUDAHANDI,JAMUSOLIA,0,0,1,0.55,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,JINIGUDA,0,0,0,0,0,0,0,0,0,0,5,2.8
ODISHA,Ganjam,KUKUDAHANDI,JOGIAPALI,0,0,0,0,5,1.06,0,0,1,0.24,0,0
ODISHA,Ganjam,KUKUDAHANDI,JUGUDI,0,0,0,0,16,6.74,3,1.1,1,0.4,0,0
ODISHA,Ganjam,KUKUDAHANDI,KANKIA,0,0,0,0,0,0,0,0,7,3.6,0,0
ODISHA,Ganjam,KUKUDAHANDI,KHANDALBANDHA,0,0,0,0,0,0,0,0,0,0,3,1.6
ODISHA,Ganjam,KUKUDAHANDI,KOILIPITA,0,0,0,0,0,0,0,0,0,0,3,1.5
ODISHA,Ganjam,KUKUDAHANDI,KRUPASINDHUPUR,0,0,0,0,0,0,0,0,1,0.08,0,0
ODISHA,Ganjam,KUKUDAHANDI,KUKUDAKHANDI,0,0,0,0,27,8.16,1,0.36,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,KUMARPUR,0,0,0,0,0,0,0,0,6,2.4,0,0
ODISHA,Ganjam,KUKUDAHANDI,KUMBHAJHARI,0,0,0,0,0,0,0,0,0,0,1,0.4
ODISHA,Ganjam,KUKUDAHANDI,KUSUMI,0,0,0,0,2,0.8,12,5.5,1,0.6,1,0.5
ODISHA,Ganjam,KUKUDAHANDI,LANGALADEI,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,LANJIA,0,0,0,0,15,6.91,9,4.5,0,0,1,0.32
ODISHA,Ganjam,KUKUDAHANDI,LATHI,0,0,0,0,7,2.84,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,LOCHAPADA,0,0,0,0,0,0,0,0,1,0.6,3,1.5
ODISHA,Ganjam,KUKUDAHANDI,LUNIGHARA,0,0,0,0,3,1.3,0,0,0,0,1,0.4
ODISHA,Ganjam,KUKUDAHANDI,MADANMOHANPUR,0,0,0,0,2,1,12,5.4,0,0,4,1.56
ODISHA,Ganjam,KUKUDAHANDI,MADHAPUR,0,0,0,0,1,0.3,0,0,0,0,2,0.6
ODISHA,Ganjam,KUKUDAHANDI,MAHUGHARAHILL,0,0,1,0.8,1,0.56,0,0,1,0.96,0,0
ODISHA,Ganjam,KUKUDAHANDI,MAHURIGAD,0,0,0,0,0,0,0,0,3,1.8,0,0
ODISHA,Ganjam,KUKUDAHANDI,MANOHARA,0,0,0,0,0,0,0,0,0,0,1,0.15
ODISHA,Ganjam,KUKUDAHANDI,MARTHAPALLI,0,0,0,0,0,0,0,0,14,4.24,0,0
ODISHA,Ganjam,KUKUDAHANDI,MASIHAKHALI,0,0,0,0,0,0,0,0,20,8.48,1,0.4
ODISHA,Ganjam,KUKUDAHANDI,MATIAPALLI,0,0,0,0,0,0,0,0,1,0.48,0,0
ODISHA,Ganjam,KUKUDAHANDI,MEDINIPUR,0,0,0,0,8,3.28,2,0.72,0,0,2,0.72
ODISHA,Ganjam,KUKUDAHANDI,MOHADA,1,1.2,0,0,3,1.2,0,0,44,17.6,1,0.4
ODISHA,Ganjam,KUKUDAHANDI,NALIHAD,0,0,0,0,2,0.4,0,0,10,3.4,1,0.3
ODISHA,Ganjam,KUKUDAHANDI,NARAYANPUR,0,0,0,0,10,2.14,0,0,4,1.2,3,0.8
ODISHA,Ganjam,KUKUDAHANDI,NIMAKHANDI,0,0,0,0,5,2.1,1,0.5,2,0.8,2,0.9
ODISHA,Ganjam,KUKUDAHANDI,PANDIAJHOLI,0,0,0,0,11,3.06,0,0,0,0,3,0.96
ODISHA,Ganjam,KUKUDAHANDI,RAGHUNATHPUR,0,0,1,0.4,6,2.32,0,0,11,4.16,0,0
ODISHA,Ganjam,KUKUDAHANDI,RAIJHOL,0,0,0,0,0,0,0,0,37,10.08,0,0
ODISHA,Ganjam,KUKUDAHANDI,RAMACHANDRAPUR,0,0,0,0,2,0.48,0,0,9,2.16,0,0
ODISHA,Ganjam,KUKUDAHANDI,RAMAGUDA,0,0,0,0,0,0,0,0,0,0,3,1.7
ODISHA,Ganjam,KUKUDAHANDI,ROIGAON,0,0,0,0,7,2.26,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,SAHALA,0,0,0,0,7,2.3,0,0,0,0,1,0.32
ODISHA,Ganjam,KUKUDAHANDI,SARAKOT,0,0,0,0,0,0,0,0,5,1.52,0,0
ODISHA,Ganjam,KUKUDAHANDI,SATAPAHANDIA,0,0,0,0,0,0,0,0,0,0,1,0.3
ODISHA,Ganjam,KUKUDAHANDI,SINGHABADI,0,0,0,0,13,4.68,2,0.72,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,SIRIPUR,0,0,1,0.2,0,0,0,0,0,0,0,0
ODISHA,Ganjam,KUKUDAHANDI,SUKUNDA,0,0,0,0,2,0.26,0,0,0,0,3,2.2
ODISHA,Ganjam,KUKUDAHANDI,TIKARPADA,0,0,0,0,1,0.2,0,0,0,0,5,2.3
ODISHA,Ganjam,PATRAPUR,BABULIA,0,0,1,0.4,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PATRAPUR,CHANCHADAKHOL,0,0,3,0.1,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PATRAPUR,KHARENIPADA,0,0,1,0.8,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PATRAPUR,LAIDA,0,0,0,0,0,0,0,0,0,0,1,0
ODISHA,Ganjam,PATRAPUR,MAHADEIPUR,1,0.22,0,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PATRAPUR,MAHALIMBA,0,0,1,0.1,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PATRAPUR,MANIKAPUR,0,0,0,0,0,0,0,0,1,0,0,0
ODISHA,Ganjam,PATRAPUR,SUBARNAPUR,0,0,0,0,1,0.26,0,0,0,0,0,0
ODISHA,Ganjam,PATRAPUR,TALAPADA,0,0,1,0.41,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PATRAPUR,TAMBAPUR,1,0,0,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PATRAPUR,THANAGAON,0,0,0,0,0,0,0,0,0,0,1,0.88
ODISHA,Ganjam,POLASARA,BHATAKHALI,0,0,2,0.08,0,0,0,0,10,2.02,0,0
ODISHA,Ganjam,POLASARA,BILEIJHARI,0,0,0,0,0,0,0,0,1,0.24,0,0
ODISHA,Ganjam,POLASARA,BUDHEISUNI,0,0,0,0,0,0,0,0,1,1.32,0,0
ODISHA,Ganjam,POLASARA,HATIBADI,0,0,3,3.62,0,0,0,0,0,0,0,0
ODISHA,Ganjam,POLASARA,KUANANDA,0,0,0,0,0,0,0,0,4,4.7,0,0
ODISHA,Ganjam,POLASARA,MALATIBADI,0,0,1,0.26,0,0,0,0,1,0.18,0,0
ODISHA,Ganjam,POLASARA,MATHURA,1,1.28,7,8.86,0,0,0,0,19,23.52,0,0
ODISHA,Ganjam,POLASARA,NADIAMBA,0,0,1,0.24,1,0.24,0,0,0,0,0,0
ODISHA,Ganjam,POLASARA,NARASINGHAPALLI,0,0,0,0,1,0.24,0,0,0,0,0,0
ODISHA,Ganjam,POLASARA,NIMAKANIAPALLI,0,0,0,0,2,7.6,0,0,0,0,0,0
ODISHA,Ganjam,POLASARA,PATALSING,0,0,0,0,0,0,0,0,15,3.24,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,ACHULI,0,0,3,4.38,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,ALADIGAON,0,0,0,0,1,0,3,0,2,0,5,12
ODISHA,Ganjam,PURUSOTTAMPUR,AMBILAPALLI,0,0,0,0,0,0,0,0,1,2.01,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,AMUNIAGOVINDAPUR,0,0,3,13.8,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,ANGU,0,0,0,0,21,55.6,0,0,1,2.02,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,ARAKHAPUR,0,0,0,0,0,0,0,0,2,4.22,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BABARAPUR,0,0,0,0,1,3.2,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BADAKHARITA,0,0,0,0,0,0,0,0,1,7.1,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BAGHALA,0,0,2,7.1,4,13.5,9,28,8,26.58,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BALAKRUSHNAPUR,0,0,0,0,3,14.15,4,21.15,1,5.2,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BALIA,0,0,0,0,10,34.38,0,0,1,4.05,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BANANAI,1,2.1,3,8.19,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BELUA,0,0,1,1.2,2,4.05,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BHATAKUMARADA,0,0,6,20.41,5,14.2,13,41.05,11,36.63,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BHEJIPUT,0,0,0,0,4,14.17,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BHIMAPUR,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BHUTASARSINGH,0,0,0,0,9,42.51,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BIRAJAGANNATHPURSASAN,0,0,1,3.1,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BURUTULU,0,0,0,0,4,12.14,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,BUXIPALI,0,0,0,0,1,2.8,0,0,3,8.7,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,CHANGUDIPADARNUAGAON,0,0,0,0,2,4.51,2,4.63,1,3.3,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,CHATAMUNDULI,0,0,0,0,5,17.7,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,CHINGUDIGHAI,0,0,0,0,5,22.8,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,DHOBAPALLI,0,0,0,0,1,4.68,4,15.74,1,3.8,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,ENAMTENTULIA,0,0,2,9.05,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,GANGADAHANI,0,0,0,0,4,16.2,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,GANGANAPUR,0,0,0,0,2,6.11,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,GOPAPUR,0,0,0,0,5,16.16,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,GOPINATHPUR,1,3.06,0,0,2,7.07,0,0,1,5.14,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,GOTHIALI,1,4.3,1,3.1,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,GOVINDAPUR,0,0,0,0,1,2.02,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,GUNDURIBADI,0,0,0,0,11,30.97,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,HANDIGHAR,0,0,1,0,3,0,0,0,3,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,HINDULAPALLI,1,3.1,0,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,HUNDAT,0,0,9,25.51,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,JAGANNATHPUR,0,0,0,0,0,0,3,11.79,3,9.29,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,JAMUNI,0,0,0,0,13,42.46,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,JHADABABNDHA,0,0,0,0,3,7.1,0,0,4,10.25,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,JHADABAI,6,19.52,5,21.87,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,KAITHADA,0,0,1,0,0,0,0,0,2,6.78,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,KAMANALINAKHYAPUR,0,0,0,0,0,0,3,12,4,12.2,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,KESHAPUR,0,0,1,6,1,3.8,2,5.5,2,6.4,1,3
ODISHA,Ganjam,PURUSOTTAMPUR,KHAJIPALLI,1,3.25,0,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,KHOLASAMANTARAPUR,4,10.54,4,7.86,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,KOLASING,0,0,3,9.62,1,3.6,2,6.6,3,11.7,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,KOLIDASHPUR,0,0,2,4.05,5,14.8,0,0,1,1.05,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,KUSHAPUR,3,16.27,1,4.1,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,MAHACHAI,0,0,0,0,1,2.6,0,0,2,4.3,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,MODABAI,0,0,1,4.05,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,MUKUNDAPUR,1,7.62,0,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,NAGHARIADANDIMAL(T.BAGAD),0,0,0,0,2,6.07,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,NARASINGHPUR,0,0,1,2.02,0,0,1,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,NIMAPALLI,1,3.1,1,4.35,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,PADMABATI,0,0,3,8.92,4,14.73,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,PALIAMMA,0,0,0,0,5,16.19,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,PANDIA,1,3.08,2,5.83,1,4.05,3,9.69,2,6.5,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,PENDURAKHALI,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,PRATAPUR,0,0,1,3.02,0,0,1,3.1,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,RAGHUNATHPALI,0,0,0,0,1,2.5,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,RAIPUR,0,0,0,0,0,0,2,4.1,2,6.64,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,RAJAPUR,0,0,0,0,1,3.98,0,0,3,8.37,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,RUSHIKULYA,0,0,0,0,1,0,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,SASANPALLI,0,0,0,0,2,8.2,1,2.1,1,4,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,SHIKULA,2,6.2,3,8,4,10.87,6,14.62,3,8.62,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,SHOLAGHAR,0,0,9,32.76,4,20.72,7,37.3,8,50.17,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,SINGIPUR,0,0,2,0.02,5,18.22,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,SUNATHAR,0,0,0,0,17,87.12,0,0,0,0,0,0
ODISHA,Ganjam,PURUSOTTAMPUR,TANKACHHAI,0,0,0,0,3,8.4,0,0,4,13.35,0,0
ODISHA,Ganjam,RANGEILUNDA,ALLIPUR,0,0,0,0,0,0,0,0,24,12.44,0,0
ODISHA,Ganjam,RANGEILUNDA,AMBAPUR,0,0,0,0,0,0,4,0.61,3,0.48,0,0
ODISHA,Ganjam,RANGEILUNDA,ANTARBATIA,0,0,0,0,0,0,0,0,7,0.73,0,0
ODISHA,Ganjam,RANGEILUNDA,ARUAPALLI,0,0,0,0,0,0,1,0.02,1,0.12,0,0
ODISHA,Ganjam,RANGEILUNDA,BADGUMULA,0,0,0,0,0,0,0,0,7,1.14,0,0
ODISHA,Ganjam,RANGEILUNDA,BADKUSHASTHALI,0,0,0,0,0,0,3,0.39,2,0.21,0,0
ODISHA,Ganjam,RANGEILUNDA,BAYALI,0,0,0,0,0,0,0,0,6,1.44,0,0
ODISHA,Ganjam,RANGEILUNDA,BHABINIPUR,0,0,0,0,0,0,0,0,13,6.34,0,0
ODISHA,Ganjam,RANGEILUNDA,BHALIAGAD,0,0,0,0,0,0,1,0.24,13,3.97,0,0
ODISHA,Ganjam,RANGEILUNDA,BIKRAMPUR,0,0,1,0,0,0,0,0,39,14,0,0
ODISHA,Ganjam,RANGEILUNDA,BISWANATHPUR,0,0,0,0,0,0,0,0,6,1.52,0,0
ODISHA,Ganjam,RANGEILUNDA,BURUKUDI,1,0.12,7,0.81,1,0.08,0,0,0,0,0,0
ODISHA,Ganjam,RANGEILUNDA,CHANDAPUR,0,0,0,0,0,0,0,0,17,2.65,0,0
ODISHA,Ganjam,RANGEILUNDA,CHIKARADA,0,0,0,0,0,0,0,0,39,13.56,0,0
ODISHA,Ganjam,RANGEILUNDA,DASHPUR,0,0,0,0,0,0,6,0.88,2,0.32,0,0
ODISHA,Ganjam,RANGEILUNDA,DHEPANUAPADA,0,0,2,1.04,0,0,0,0,4,1.92,0,0
ODISHA,Ganjam,RANGEILUNDA,DUBAPALLI,0,0,0,0,0,0,0,0,4,0.64,0,0
ODISHA,Ganjam,RANGEILUNDA,DUMUDUMMI,0,0,0,0,0,0,0,0,4,1.1,0,0
ODISHA,Ganjam,RANGEILUNDA,DURA,0,0,0,0,0,0,0,0,6,0.68,0,0
ODISHA,Ganjam,RANGEILUNDA,GAUNJU,0,0,0,0,0,0,0,0,3,0.45,0,0
ODISHA,Ganjam,RANGEILUNDA,GOBINDAPUR,0,0,0,0,0,0,0,0,1,0.48,0,0
ODISHA,Ganjam,RANGEILUNDA,GOLABANDHA,0,0,0,0,0,0,0,0,4,0.53,0,0
ODISHA,Ganjam,RANGEILUNDA,GOLANTHARA,0,0,0,0,0,0,0,0,66,15.84,0,0
ODISHA,Ganjam,RANGEILUNDA,GUNUPUR,0,0,0,0,0,0,0,0,13,5.38,0,0
ODISHA,Ganjam,RANGEILUNDA,HALADIAPADAR,0,0,0,0,0,0,2,0.27,1,0.15,0,0
ODISHA,Ganjam,RANGEILUNDA,HARADANG,0,0,0,0,0,0,0,0,9,2.58,0,0
ODISHA,Ganjam,RANGEILUNDA,HATIPADA,0,0,0,0,0,0,0,0,2,0.44,0,0
ODISHA,Ganjam,RANGEILUNDA,HINJALAPALI,0,0,0,0,0,0,0,0,5,1.17,0,0
ODISHA,Ganjam,RANGEILUNDA,INDRAKHI,0,0,0,0,6,3.28,0,0,1,0.32,0,0
ODISHA,Ganjam,RANGEILUNDA,JAGANNATHPUR,0,0,0,0,0,0,0,0,4,0.45,0,0
ODISHA,Ganjam,RANGEILUNDA,JHADANKULI,0,0,0,0,0,0,0,0,6,0.84,0,0
ODISHA,Ganjam,RANGEILUNDA,KADARPALLI,0,0,1,0.15,0,0,39,6.3,10,1.8,0,0
ODISHA,Ganjam,RANGEILUNDA,KAITHAPALLI,0,0,0,0,0,0,4,0.62,0,0,0,0
ODISHA,Ganjam,RANGEILUNDA,KAMALAPUR,0,0,0,0,0,0,14,1.68,1,0.24,0,0
ODISHA,Ganjam,RANGEILUNDA,KANISHI,0,0,0,0,0,0,0,0,7,2.4,0,0
ODISHA,Ganjam,RANGEILUNDA,KARAPALI,0,0,1,0.04,1,0.09,24,2.37,16,1.88,0,0
ODISHA,Ganjam,RANGEILUNDA,KELUAPALI,0,0,0,0,0,0,0,0,3,0.88,0,0
ODISHA,Ganjam,RANGEILUNDA,KITIPUR,0,0,0,0,1,0.24,0,0,0,0,0,0
ODISHA,Ganjam,RANGEILUNDA,KOLATHIGAON,0,0,0,0,0,0,0,0,2,0.6,0,0
ODISHA,Ganjam,RANGEILUNDA,KUTHARSING,0,0,0,0,0,0,2,0.58,33,6.42,0,0
